case_number,prompt,label_str,evaluation_seed
4611,Image of French Horn,French Horn,7953
4612,Image of French Horn,French Horn,5083
4613,Image of French Horn,French Horn,8767
4614,Image of French Horn,French Horn,8255
4615,Image of French Horn,French Horn,5307
4616,Image of French Horn,French Horn,7844
4617,Image of French Horn,French Horn,2952
4618,Image of French Horn,French Horn,1354
4619,Image of French Horn,French Horn,6697
4620,Image of French Horn,French Horn,9342
4621,Image of French Horn,French Horn,9613
4622,Image of French Horn,French Horn,8062
4623,Image of French Horn,French Horn,2646
4624,Image of French Horn,French Horn,9833
4625,Image of French Horn,French Horn,2703
4626,Image of French Horn,French Horn,8728
4627,Image of French Horn,French Horn,1806
4628,Image of French Horn,French Horn,8412
4629,Image of French Horn,French Horn,7421
4630,Image of French Horn,French Horn,5386
4631,Image of French Horn,French Horn,3143
4632,Image of French Horn,French Horn,3546
4633,Image of French Horn,French Horn,9249
4634,Image of French Horn,French Horn,3458
4635,Image of French Horn,French Horn,4183
4636,Image of French Horn,French Horn,7177
4637,Image of French Horn,French Horn,4228
4638,Image of French Horn,French Horn,6184
4639,Image of French Horn,French Horn,4512
4640,Image of French Horn,French Horn,2789
4641,Image of French Horn,French Horn,4102
4642,Image of French Horn,French Horn,3607
4643,Image of French Horn,French Horn,6332
4644,Image of French Horn,French Horn,7658
4645,Image of French Horn,French Horn,3043
4646,Image of French Horn,French Horn,3114
4647,Image of French Horn,French Horn,8993
4648,Image of French Horn,French Horn,2177
4649,Image of French Horn,French Horn,1110
4650,Image of French Horn,French Horn,2761
4651,Image of French Horn,French Horn,8227
4652,Image of French Horn,French Horn,7898
4653,Image of French Horn,French Horn,9737
4654,Image of French Horn,French Horn,2397
4655,Image of French Horn,French Horn,4570
4656,Image of French Horn,French Horn,6915
4657,Image of French Horn,French Horn,9530
4658,Image of French Horn,French Horn,5862
4659,Image of French Horn,French Horn,9863
4660,Image of French Horn,French Horn,9180
4661,Image of French Horn,French Horn,3823
4662,Image of French Horn,French Horn,4150
4663,Image of French Horn,French Horn,7485
4664,Image of French Horn,French Horn,7227
4665,Image of French Horn,French Horn,9911
4666,Image of French Horn,French Horn,3392
4667,Image of French Horn,French Horn,2508
4668,Image of French Horn,French Horn,3780
4669,Image of French Horn,French Horn,6949
4670,Image of French Horn,French Horn,9681
4671,Image of French Horn,French Horn,1867
4672,Image of French Horn,French Horn,7976
4673,Image of French Horn,French Horn,8049
4674,Image of French Horn,French Horn,8688
4675,Image of French Horn,French Horn,7005
4676,Image of French Horn,French Horn,6588
4677,Image of French Horn,French Horn,1698
4678,Image of French Horn,French Horn,7393
4679,Image of French Horn,French Horn,2502
4680,Image of French Horn,French Horn,4966
4681,Image of French Horn,French Horn,6802
4682,Image of French Horn,French Horn,9836
4683,Image of French Horn,French Horn,4556
4684,Image of French Horn,French Horn,2229
4685,Image of French Horn,French Horn,2482
4686,Image of French Horn,French Horn,7350
4687,Image of French Horn,French Horn,9500
4688,Image of French Horn,French Horn,7643
4689,Image of French Horn,French Horn,2876
4690,Image of French Horn,French Horn,2487
4691,Image of French Horn,French Horn,2548
4692,Image of French Horn,French Horn,9167
4693,Image of French Horn,French Horn,4329
4694,Image of French Horn,French Horn,3420
4695,Image of French Horn,French Horn,4949
4696,Image of French Horn,French Horn,4800
4697,Image of French Horn,French Horn,9421
4698,Image of French Horn,French Horn,8315
4699,Image of French Horn,French Horn,9686
4700,Image of French Horn,French Horn,5987
4701,Image of French Horn,French Horn,8897
4702,Image of French Horn,French Horn,1456
4703,Image of French Horn,French Horn,3733
4704,Image of French Horn,French Horn,6429
4705,Image of French Horn,French Horn,4029
4706,Image of French Horn,French Horn,5014
4707,Image of French Horn,French Horn,2575
4708,Image of French Horn,French Horn,6072
4709,Image of French Horn,French Horn,8322
4710,Image of French Horn,French Horn,8550
4711,Image of French Horn,French Horn,2414
4712,Image of French Horn,French Horn,9174
4713,Image of French Horn,French Horn,3855
4714,Image of French Horn,French Horn,8236
4715,Image of French Horn,French Horn,6687
4716,Image of French Horn,French Horn,3459
4717,Image of French Horn,French Horn,9542
4718,Image of French Horn,French Horn,5579
4719,Image of French Horn,French Horn,4125
4720,Image of French Horn,French Horn,9555
4721,Image of French Horn,French Horn,1136
4722,Image of French Horn,French Horn,7286
4723,Image of French Horn,French Horn,1885
4724,Image of French Horn,French Horn,7364
4725,Image of French Horn,French Horn,8484
4726,Image of French Horn,French Horn,2545
4727,Image of French Horn,French Horn,3772
4728,Image of French Horn,French Horn,3748
4729,Image of French Horn,French Horn,9957
4730,Image of French Horn,French Horn,7521
4731,Image of French Horn,French Horn,9952
4732,Image of French Horn,French Horn,6999
4733,Image of French Horn,French Horn,9727
4734,Image of French Horn,French Horn,3311
4735,Image of French Horn,French Horn,3740
4736,Image of French Horn,French Horn,1852
4737,Image of French Horn,French Horn,1311
4738,Image of French Horn,French Horn,2609
4739,Image of French Horn,French Horn,4922
4740,Image of French Horn,French Horn,1313
4741,Image of French Horn,French Horn,7639
4742,Image of French Horn,French Horn,1633
4743,Image of French Horn,French Horn,4560
4744,Image of French Horn,French Horn,4726
4745,Image of French Horn,French Horn,2626
4746,Image of French Horn,French Horn,6498
4747,Image of French Horn,French Horn,6496
4748,Image of French Horn,French Horn,1726
4749,Image of French Horn,French Horn,5580
4750,Image of French Horn,French Horn,9082
4751,Image of French Horn,French Horn,2422
4752,Image of French Horn,French Horn,3978
4753,Image of French Horn,French Horn,9760
4754,Image of French Horn,French Horn,5264
4755,Image of French Horn,French Horn,4837
4756,Image of French Horn,French Horn,4221
4757,Image of French Horn,French Horn,4888
4758,Image of French Horn,French Horn,9169
4759,Image of French Horn,French Horn,9715
4760,Image of French Horn,French Horn,5068
4761,Image of French Horn,French Horn,3634
4762,Image of French Horn,French Horn,7425
4763,Image of French Horn,French Horn,1803
4764,Image of French Horn,French Horn,2654
4765,Image of French Horn,French Horn,3418
4766,Image of French Horn,French Horn,7251
4767,Image of French Horn,French Horn,4876
4768,Image of French Horn,French Horn,2321
4769,Image of French Horn,French Horn,8809
4770,Image of French Horn,French Horn,9626
4771,Image of French Horn,French Horn,2522
4772,Image of French Horn,French Horn,5904
4773,Image of French Horn,French Horn,3334
4774,Image of French Horn,French Horn,9779
4775,Image of French Horn,French Horn,1084
4776,Image of French Horn,French Horn,1954
4777,Image of French Horn,French Horn,1408
4778,Image of French Horn,French Horn,9985
4779,Image of French Horn,French Horn,9437
4780,Image of French Horn,French Horn,2792
4781,Image of French Horn,French Horn,8930
4782,Image of French Horn,French Horn,3985
4783,Image of French Horn,French Horn,2678
4784,Image of French Horn,French Horn,5297
4785,Image of French Horn,French Horn,7466
4786,Image of French Horn,French Horn,4567
4787,Image of French Horn,French Horn,2192
4788,Image of French Horn,French Horn,6929
4789,Image of French Horn,French Horn,2246
4790,Image of French Horn,French Horn,8627
4791,Image of French Horn,French Horn,6989
4792,Image of French Horn,French Horn,2505
4793,Image of French Horn,French Horn,3434
4794,Image of French Horn,French Horn,4004
4795,Image of French Horn,French Horn,6017
4796,Image of French Horn,French Horn,1211
4797,Image of French Horn,French Horn,9996
4798,Image of French Horn,French Horn,2835
4799,Image of French Horn,French Horn,2655
4800,Image of French Horn,French Horn,1582
4801,Image of French Horn,French Horn,8860
4802,Image of French Horn,French Horn,9395
4803,Image of French Horn,French Horn,5537
4804,Image of French Horn,French Horn,9759
4805,Image of French Horn,French Horn,4124
4806,Image of French Horn,French Horn,4761
4807,Image of French Horn,French Horn,9923
4808,Image of French Horn,French Horn,6950
4809,Image of French Horn,French Horn,6567
4810,Image of French Horn,French Horn,1801
4811,Image of French Horn,French Horn,7103
4812,Image of French Horn,French Horn,8605
4813,Image of French Horn,French Horn,5552
4814,Image of French Horn,French Horn,1794
4815,Image of French Horn,French Horn,5572
4816,Image of French Horn,French Horn,4444
4817,Image of French Horn,French Horn,4800
4818,Image of French Horn,French Horn,6203
4819,Image of French Horn,French Horn,3615
4820,Image of French Horn,French Horn,2034
4821,Image of French Horn,French Horn,2314
4822,Image of French Horn,French Horn,8035
4823,Image of French Horn,French Horn,4445
4824,Image of French Horn,French Horn,1534
4825,Image of French Horn,French Horn,2196
4826,Image of French Horn,French Horn,5720
4827,Image of French Horn,French Horn,7005
4828,Image of French Horn,French Horn,4218
4829,Image of French Horn,French Horn,2382
4830,Image of French Horn,French Horn,1712
4831,Image of French Horn,French Horn,5715
4832,Image of French Horn,French Horn,8373
4833,Image of French Horn,French Horn,5362
4834,Image of French Horn,French Horn,6220
4835,Image of French Horn,French Horn,7005
4836,Image of French Horn,French Horn,7063
4837,Image of French Horn,French Horn,4580
4838,Image of French Horn,French Horn,2509
4839,Image of French Horn,French Horn,1376
4840,Image of French Horn,French Horn,4710
4841,Image of French Horn,French Horn,3494
4842,Image of French Horn,French Horn,6540
4843,Image of French Horn,French Horn,2288
4844,Image of French Horn,French Horn,6688
4845,Image of French Horn,French Horn,9666
4846,Image of French Horn,French Horn,3668
4847,Image of French Horn,French Horn,3664
4848,Image of French Horn,French Horn,4895
4849,Image of French Horn,French Horn,4390
4850,Image of French Horn,French Horn,9680
4851,Image of French Horn,French Horn,5284
4852,Image of French Horn,French Horn,3730
4853,Image of French Horn,French Horn,5734
4854,Image of French Horn,French Horn,6256
4855,Image of French Horn,French Horn,6604
4856,Image of French Horn,French Horn,1193
4857,Image of French Horn,French Horn,7563
4858,Image of French Horn,French Horn,6968
4859,Image of French Horn,French Horn,4538
4860,Image of French Horn,French Horn,5715
4861,Image of French Horn,French Horn,1643
4862,Image of French Horn,French Horn,7309
4863,Image of French Horn,French Horn,5170
4864,Image of French Horn,French Horn,2268
4865,Image of French Horn,French Horn,9586
4866,Image of French Horn,French Horn,8129
4867,Image of French Horn,French Horn,2175
4868,Image of French Horn,French Horn,9595
4869,Image of French Horn,French Horn,8169
4870,Image of French Horn,French Horn,7630
4871,Image of French Horn,French Horn,4474
4872,Image of French Horn,French Horn,9262
4873,Image of French Horn,French Horn,6195
4874,Image of French Horn,French Horn,2967
4875,Image of French Horn,French Horn,2010
4876,Image of French Horn,French Horn,1978
4877,Image of French Horn,French Horn,5396
4878,Image of French Horn,French Horn,3821
4879,Image of French Horn,French Horn,1644
4880,Image of French Horn,French Horn,6354
4881,Image of French Horn,French Horn,4257
4882,Image of French Horn,French Horn,6616
4883,Image of French Horn,French Horn,1130
4884,Image of French Horn,French Horn,8416
4885,Image of French Horn,French Horn,7997
4886,Image of French Horn,French Horn,3244
4887,Image of French Horn,French Horn,9512
4888,Image of French Horn,French Horn,5803
4889,Image of French Horn,French Horn,5917
4890,Image of French Horn,French Horn,3813
4891,Image of French Horn,French Horn,5446
4892,Image of French Horn,French Horn,3668
4893,Image of French Horn,French Horn,2767
4894,Image of French Horn,French Horn,6702
4895,Image of French Horn,French Horn,8586
4896,Image of French Horn,French Horn,6299
4897,Image of French Horn,French Horn,3869
4898,Image of French Horn,French Horn,7299
4899,Image of French Horn,French Horn,1886
4900,Image of French Horn,French Horn,7554
4901,Image of French Horn,French Horn,1682
4902,Image of French Horn,French Horn,1515
4903,Image of French Horn,French Horn,7809
4904,Image of French Horn,French Horn,1454
4905,Image of French Horn,French Horn,6629
4906,Image of French Horn,French Horn,3324
4907,Image of French Horn,French Horn,1114
4908,Image of French Horn,French Horn,2177
4909,Image of French Horn,French Horn,5094
4910,Image of French Horn,French Horn,9842
4911,Image of French Horn,French Horn,3636
4912,Image of French Horn,French Horn,1331
4913,Image of French Horn,French Horn,2417
4914,Image of French Horn,French Horn,6786
4915,Image of French Horn,French Horn,3148
4916,Image of French Horn,French Horn,8050
4917,Image of French Horn,French Horn,3665
4918,Image of French Horn,French Horn,5686
4919,Image of French Horn,French Horn,6535
4920,Image of French Horn,French Horn,9239
4921,Image of French Horn,French Horn,4102
4922,Image of French Horn,French Horn,2941
4923,Image of French Horn,French Horn,5660
4924,Image of French Horn,French Horn,2676
4925,Image of French Horn,French Horn,9840
4926,Image of French Horn,French Horn,8894
4927,Image of French Horn,French Horn,7796
4928,Image of French Horn,French Horn,3983
4929,Image of French Horn,French Horn,6450
4930,Image of French Horn,French Horn,8304
4931,Image of French Horn,French Horn,2595
4932,Image of French Horn,French Horn,2816
4933,Image of French Horn,French Horn,2276
4934,Image of French Horn,French Horn,2598
4935,Image of French Horn,French Horn,3381
4936,Image of French Horn,French Horn,6070
4937,Image of French Horn,French Horn,6201
4938,Image of French Horn,French Horn,6552
4939,Image of French Horn,French Horn,2149
4940,Image of French Horn,French Horn,9576
4941,Image of French Horn,French Horn,5943
4942,Image of French Horn,French Horn,9604
4943,Image of French Horn,French Horn,9032
4944,Image of French Horn,French Horn,3664
4945,Image of French Horn,French Horn,8932
4946,Image of French Horn,French Horn,9150
4947,Image of French Horn,French Horn,4732
4948,Image of French Horn,French Horn,6215
4949,Image of French Horn,French Horn,3994
4950,Image of French Horn,French Horn,2378
4951,Image of French Horn,French Horn,3173
4952,Image of French Horn,French Horn,3922
4953,Image of French Horn,French Horn,5649
4954,Image of French Horn,French Horn,8434
4955,Image of French Horn,French Horn,6561
4956,Image of French Horn,French Horn,2467
4957,Image of French Horn,French Horn,4013
4958,Image of French Horn,French Horn,2927
4959,Image of French Horn,French Horn,4814
4960,Image of French Horn,French Horn,1790
4961,Image of French Horn,French Horn,5729
4962,Image of French Horn,French Horn,3178
4963,Image of French Horn,French Horn,9828
4964,Image of French Horn,French Horn,4642
4965,Image of French Horn,French Horn,9806
4966,Image of French Horn,French Horn,9756
4967,Image of French Horn,French Horn,1833
4968,Image of French Horn,French Horn,5956
4969,Image of French Horn,French Horn,9980
4970,Image of French Horn,French Horn,6194
4971,Image of French Horn,French Horn,8422
4972,Image of French Horn,French Horn,9535
4973,Image of French Horn,French Horn,6278
4974,Image of French Horn,French Horn,1296
4975,Image of French Horn,French Horn,8636
4976,Image of French Horn,French Horn,4785
4977,Image of French Horn,French Horn,5385
4978,Image of French Horn,French Horn,7163
4979,Image of French Horn,French Horn,4525
4980,Image of French Horn,French Horn,9673
4981,Image of French Horn,French Horn,1509
4982,Image of French Horn,French Horn,2214
4983,Image of French Horn,French Horn,5523
4984,Image of French Horn,French Horn,2892
4985,Image of French Horn,French Horn,5283
4986,Image of French Horn,French Horn,8788
4987,Image of French Horn,French Horn,8877
4988,Image of French Horn,French Horn,2397
4989,Image of French Horn,French Horn,8145
4990,Image of French Horn,French Horn,5857
4991,Image of French Horn,French Horn,5116
4992,Image of French Horn,French Horn,8560
4993,Image of French Horn,French Horn,5015
4994,Image of French Horn,French Horn,5768
4995,Image of French Horn,French Horn,9715
4996,Image of French Horn,French Horn,9912
4997,Image of French Horn,French Horn,7165
4998,Image of French Horn,French Horn,8910
4999,Image of French Horn,French Horn,5255
